entity_id,farm_name,normalized_name,entity_type,identity_decision,state,county_equivalent,city,postal_code,address_internal,public_location_classification,latitude,longitude,products,business_types,phone_internal,email_internal,contact_visibility,website_url,facebook_url,instagram_url,tiktok_url,on_farm_sales,farmers_market_sales,online_sales,local_delivery,u_pick,wholesale,farm_to_school,source_observation_count,source_observation_ids,source_names,source_urls,evidence_grades,last_retrieved,canonical_record_ids,canonical_match_status,promotion_status,promotion_blockers,notes,operation_status_2026,operation_evidence_basis,operation_evidence_url,operation_evidence_date,farm_scope_status,operation_identity_status,countable_operation_2026
LA-336203C32C,Mims Produce,mims produce,farm,unique_source_name_reviewed,LA,Natchitoches,Ajax,,746 Hwy. 174,public_business_address_reviewed_for_future_reduced_precision,,,Farm products sold through an LDAF-approved roadside stand,Roadside stand; direct-to-consumer,(318) 796-3535,,internal_until_public_use_review,,,,,True,False,False,False,False,False,False,1,laobs_278b0b93f3391328702a,LDAF 2026 FMNP roadside-stand directory,https://www.ldaf.la.gov/fmnp,B,2026-07-16,,new_state_candidate,promotion_eligible_reviewed,,Fields selected by evidence grade; every source observation remains separately auditable.,confirmed_operating_2026,Named roadside stand in the May 2026 LDAF FMNP directory,https://www.ldaf.la.gov/fmnp,2026-07-15,in_scope_primary_producer,distinct_under_current_rules,True
LA-5D63E89EA8,"Natchitoches Pecans, Inc",natchitoches pecans,farm,unique_source_name_reviewed,LA,Natchitoches,Cloutierville,71416,16508 La Hwy 1 (store location),public_business_address_reviewed_for_future_reduced_precision,,,pecans,LocalHarvest Family Farm,(800) 572-5925,,internal_until_public_use_review,https://www.natchitochespecans.com,,,,True,False,False,False,False,False,False,1,laobs_9614218dc94d540514de,LocalHarvest — Louisiana county-seat gap search,https://www.localharvest.org/natchitoches-pecans-inc-M48406,D,2026-07-16,,new_state_candidate,promotion_eligible_reviewed,,Fields selected by evidence grade; every source observation remains separately auditable.,likely_operating_2026,Farm-owned website was reachable during the July 2026 evidence audit; reachability alone is not proof of current sales,https://natchitochespecans.com/,2026-07-15,in_scope_primary_producer,distinct_under_current_rules,True
LA-A56EE85CE4,Agrowtopia Farm,agrowtopia farm,farm,unique_source_name_reviewed,LA,Orleans,New Orleans,70125,1045 S. Genois St.,public_business_address_reviewed_for_future_reduced_precision,,,arugula; kale; mustard greens; onions; salad greens; salad mix; spinach,LocalHarvest Family Farm,(504) 520-5046,,internal_until_public_use_review,https://www.agrowtopiafarm.com,http://www.facebook.com/profile.php?id=100008148915972,,,True,False,False,False,False,False,False,1,laobs_ea55b480cecdbeba0b89,LocalHarvest — Louisiana county-seat gap search,https://www.localharvest.org/agrowtopia-farm-M65500,D,2026-07-16,,new_state_candidate,promotion_eligible_reviewed,,Fields selected by evidence grade; every source observation remains separately auditable.,unresolved_2026,No current operating evidence located,,2026-07-15,in_scope_primary_producer,distinct_under_current_rules,False
LA-54C88BA8B7,Barcelo Gardens And,barcelo gardens and,farm,unique_source_name_reviewed,LA,Orleans,New Orleans,70117,2301 GALLIER STREET,public_business_address_reviewed_for_future_reduced_precision,,,"Nursery stock, cut flowers, or bulbs grown by the permit holder",Licensed nursery grower; NC1,(281) 236-0073,,internal_until_public_use_review,,,,,True,False,False,False,False,False,False,1,laobs_0e5e0ad8db1d8a2f4379,LDAF June 2026 nursery certificate holders,https://assets.ctfassets.net/pc5e1rlgfrov/6bRblalD03I36YRFk7xtGP/a3c8fc82041cb934b92123a77c11cf9a/Hort_Nursery_Certificate_List.pdf,A,2026-07-16,,new_state_candidate,promotion_eligible_reviewed,,Fields selected by evidence grade; every source observation remains separately auditable.,currently_listed_official_2026,"Named grower holding an LDAF nursery certificate permit on the June 29, 2026 list",https://assets.ctfassets.net/pc5e1rlgfrov/6bRblalD03I36YRFk7xtGP/a3c8fc82041cb934b92123a77c11cf9a/Hort_Nursery_Certificate_List.pdf,2026-07-15,in_scope_primary_producer,distinct_under_current_rules,True
LA-8C11E59384,Bottomlands Agricultural,bottomlands agricultural,farm,unique_source_name_reviewed,LA,Orleans,New Orleans,70117,5009 N MIRO STREET,public_business_address_reviewed_for_future_reduced_precision,,,"Nursery stock, cut flowers, or bulbs grown by the permit holder",Licensed nursery grower; NC1,(504) 264-3323,,internal_until_public_use_review,,,,,True,False,False,False,False,False,False,1,laobs_3a9ab6ac714d7f4ca610,LDAF June 2026 nursery certificate holders,https://assets.ctfassets.net/pc5e1rlgfrov/6bRblalD03I36YRFk7xtGP/a3c8fc82041cb934b92123a77c11cf9a/Hort_Nursery_Certificate_List.pdf,A,2026-07-16,,new_state_candidate,promotion_eligible_reviewed,,Fields selected by evidence grade; every source observation remains separately auditable.,currently_listed_official_2026,"Named grower holding an LDAF nursery certificate permit on the June 29, 2026 list",https://assets.ctfassets.net/pc5e1rlgfrov/6bRblalD03I36YRFk7xtGP/a3c8fc82041cb934b92123a77c11cf9a/Hort_Nursery_Certificate_List.pdf,2026-07-15,in_scope_primary_producer,distinct_under_current_rules,True
LA-376B9D89FC,Bottomlands Agricultural Cooperative,bottomlands agricultural cooperative,farm,unique_source_name_reviewed,LA,Orleans,New Orleans,,,public_business_address_reviewed_for_future_reduced_precision,29.95465,-90.07507,Cooperative produce,Produce,,,internal_until_public_use_review,,,,,False,True,False,False,False,False,False,1,laobs_ffe915e39a328becb9d8,FarmFinder current canonical baseline — identity anchor only,https://marketumbrella.org/news/1273/42/Bottomlands-Agricultural-Cooperative,C,2026-07-16,FF-0053,canonical_baseline_only,research_or_qa_queue,canonical baseline farm not rediscovered in current three-pass sources,Fields selected by evidence grade; every source observation remains separately auditable.,unresolved_2026,No current operating evidence located,,2026-07-15,in_scope_primary_producer,distinct_under_current_rules,False
LA-EA7352D3B5,"Budsies, LLC",budsies llc,farm,unique_source_name_reviewed,LA,Orleans,New Orleans,70131,10131 WILLOW DRIVE,public_business_address_reviewed_for_future_reduced_precision,,,"Nursery stock, cut flowers, or bulbs grown by the permit holder",Licensed nursery grower; NC1,(608) 797-2403,,internal_until_public_use_review,,,,,True,False,False,False,False,False,False,1,laobs_860655d4df9116e657a3,LDAF June 2026 nursery certificate holders,https://assets.ctfassets.net/pc5e1rlgfrov/6bRblalD03I36YRFk7xtGP/a3c8fc82041cb934b92123a77c11cf9a/Hort_Nursery_Certificate_List.pdf,A,2026-07-16,,new_state_candidate,promotion_eligible_reviewed,,Fields selected by evidence grade; every source observation remains separately auditable.,currently_listed_official_2026,"Named grower holding an LDAF nursery certificate permit on the June 29, 2026 list",https://assets.ctfassets.net/pc5e1rlgfrov/6bRblalD03I36YRFk7xtGP/a3c8fc82041cb934b92123a77c11cf9a/Hort_Nursery_Certificate_List.pdf,2026-07-15,in_scope_primary_producer,distinct_under_current_rules,True
LA-EFF99ED610,Bush Goddess Growery,bush goddess growery,farm,unique_source_name_reviewed,LA,Orleans,New Orleans,70119,4314 SAINT ANN STREET,public_business_address_reviewed_for_future_reduced_precision,,,"Nursery stock, cut flowers, or bulbs grown by the permit holder",Licensed nursery grower; NC2,(504) 383-3776,,internal_until_public_use_review,,,,,True,False,False,False,False,False,False,1,laobs_e7361cedb1c5ebbd6b40,LDAF June 2026 nursery certificate holders,https://assets.ctfassets.net/pc5e1rlgfrov/6bRblalD03I36YRFk7xtGP/a3c8fc82041cb934b92123a77c11cf9a/Hort_Nursery_Certificate_List.pdf,A,2026-07-16,,new_state_candidate,promotion_eligible_reviewed,,Fields selected by evidence grade; every source observation remains separately auditable.,currently_listed_official_2026,"Named grower holding an LDAF nursery certificate permit on the June 29, 2026 list",https://assets.ctfassets.net/pc5e1rlgfrov/6bRblalD03I36YRFk7xtGP/a3c8fc82041cb934b92123a77c11cf9a/Hort_Nursery_Certificate_List.pdf,2026-07-15,in_scope_primary_producer,distinct_under_current_rules,True
LA-2CD02B1BEC,Common Ground Relief Inc,common ground relief,farm,unique_source_name_reviewed,LA,Orleans,New Orleans,70117,1515 JOURDAN AVE,public_business_address_reviewed_for_future_reduced_precision,,,"Nursery stock, cut flowers, or bulbs grown by the permit holder",Licensed nursery grower; NC1,(504) 312-1729,,internal_until_public_use_review,,,,,True,False,False,False,False,False,False,1,laobs_d5d1067ae618c8140964,LDAF June 2026 nursery certificate holders,https://assets.ctfassets.net/pc5e1rlgfrov/6bRblalD03I36YRFk7xtGP/a3c8fc82041cb934b92123a77c11cf9a/Hort_Nursery_Certificate_List.pdf,A,2026-07-16,,new_state_candidate,promotion_eligible_reviewed,,Fields selected by evidence grade; every source observation remains separately auditable.,currently_listed_official_2026,"Named grower holding an LDAF nursery certificate permit on the June 29, 2026 list",https://assets.ctfassets.net/pc5e1rlgfrov/6bRblalD03I36YRFk7xtGP/a3c8fc82041cb934b92123a77c11cf9a/Hort_Nursery_Certificate_List.pdf,2026-07-15,in_scope_primary_producer,distinct_under_current_rules,True
LA-E75F3C632F,Crisp Farms,crisp farms,farm,merged_exact_name_reviewed,LA,Orleans,New Orleans,70117,1310 LESSEPS STREET,public_business_address_reviewed_for_future_reduced_precision,30.50463,-90.46293,"Produce; Nursery stock, cut flowers, or bulbs grown by the permit holder",Produce; Licensed nursery grower; NC1,(504) 669-1502,zach@crispfarmsnola.org,internal_until_public_use_review,http://www.crispfarmsnola.org/,,,,True,True,False,False,False,False,False,2,laobs_058a997397edb1a53c44 | laobs_f43f7784eff93648a26a,FarmFinder current canonical baseline — identity anchor only | LDAF June 2026 nursery certificate holders,https://www.marketumbrella.org/news/1169/42/CRISP-Farms | https://assets.ctfassets.net/pc5e1rlgfrov/6bRblalD03I36YRFk7xtGP/a3c8fc82041cb934b92123a77c11cf9a/Hort_Nursery_Certificate_List.pdf,A; C,2026-07-16,FF-0028,rediscovered_current_source,promotion_eligible_reviewed,,Fields selected by evidence grade; every source observation remains separately auditable.,currently_listed_official_2026,"Named grower holding an LDAF nursery certificate permit on the June 29, 2026 list",https://www.marketumbrella.org/news/1169/42/CRISP-Farms,2026-07-15,in_scope_primary_producer,distinct_under_current_rules,True
LA-17286ED278,Edible City Gardens,edible city gardens,farm,distinct_under_current_rules,LA,Orleans,New Orleans,,,public_business_address_reviewed_for_future_reduced_precision,29.95465,-90.07507,Hydroponic + traditional produce,Urban Farm,,,internal_until_public_use_review,,,,,False,False,False,False,False,False,False,1,laobs_0b3f4d85a257d86bf71d,FarmFinder current canonical baseline — identity anchor only,,E,2026-07-16,FF-0034,canonical_baseline_only,research_or_qa_queue,single grade-E discovery listing needs corroboration; canonical baseline farm not rediscovered in current three-pass sources,Fields selected by evidence grade; every source observation remains separately auditable.,unresolved_2026,No current operating evidence located,,2026-07-15,in_scope_primary_producer,identity_review_required,False
LA-FA8870A12A,Garden And Grace LLC,garden and grace,farm,unique_source_name_reviewed,LA,Orleans,New Orleans,70124,312 W ROBERT E LEE,public_business_address_reviewed_for_future_reduced_precision,,,"Nursery stock, cut flowers, or bulbs grown by the permit holder",Licensed nursery grower; NC1,(504) 390-8696,,internal_until_public_use_review,,,,,True,False,False,False,False,False,False,1,laobs_8a8733c1e5923f12333a,LDAF June 2026 nursery certificate holders,https://assets.ctfassets.net/pc5e1rlgfrov/6bRblalD03I36YRFk7xtGP/a3c8fc82041cb934b92123a77c11cf9a/Hort_Nursery_Certificate_List.pdf,A,2026-07-16,,new_state_candidate,promotion_eligible_reviewed,,Fields selected by evidence grade; every source observation remains separately auditable.,currently_listed_official_2026,"Named grower holding an LDAF nursery certificate permit on the June 29, 2026 list",https://assets.ctfassets.net/pc5e1rlgfrov/6bRblalD03I36YRFk7xtGP/a3c8fc82041cb934b92123a77c11cf9a/Hort_Nursery_Certificate_List.pdf,2026-07-15,in_scope_primary_producer,distinct_under_current_rules,True
LA-6077F628C0,Green Garden Farm,green garden farm,farm,unique_source_name_reviewed,LA,Orleans,New Orleans,70131,3441 MEADOW PARK LANE,public_business_address_reviewed_for_future_reduced_precision,,,"Nursery stock, cut flowers, or bulbs grown by the permit holder",Licensed nursery grower; NC2,(504) 439-3600,,internal_until_public_use_review,,,,,True,False,False,False,False,False,False,1,laobs_f81c494104e58536449a,LDAF June 2026 nursery certificate holders,https://assets.ctfassets.net/pc5e1rlgfrov/6bRblalD03I36YRFk7xtGP/a3c8fc82041cb934b92123a77c11cf9a/Hort_Nursery_Certificate_List.pdf,A,2026-07-16,,new_state_candidate,promotion_eligible_reviewed,,Fields selected by evidence grade; every source observation remains separately auditable.,currently_listed_official_2026,"Named grower holding an LDAF nursery certificate permit on the June 29, 2026 list",https://assets.ctfassets.net/pc5e1rlgfrov/6bRblalD03I36YRFk7xtGP/a3c8fc82041cb934b92123a77c11cf9a/Hort_Nursery_Certificate_List.pdf,2026-07-15,in_scope_primary_producer,distinct_under_current_rules,True
LA-277623480D,Grow Dat Youth Farm,grow dat youth farm,farm,merged_exact_name_reviewed,LA,Orleans,New Orleans,70124,150 Zachary Taylor Dr.,public_business_address_reviewed_for_future_reduced_precision,,,Farm products sold through an LDAF-approved roadside stand; Agritourism and farm activities; see LDAF certified operation description,Roadside stand; direct-to-consumer; Certified agritourism,(504) 616-1777,Jamie@growdatyouthfarm.org,internal_until_public_use_review,https://growdatyouthfarm.org/,,,,True,False,False,False,False,False,False,2,laobs_cba6ef615daf4731a4f5 | laobs_a52a0a85780222a7ce9f,LDAF 2026 FMNP roadside-stand directory | LDAF certified agritourism operations,https://www.ldaf.la.gov/fmnp | https://assets.ctfassets.net/pc5e1rlgfrov/7B8yMZqsUPa8lLZSUToUtw/19d3206a6070dea80e63683408b1552e/agritourism-directory-2023.pdf,B,2026-07-16,,new_state_candidate,promotion_eligible_reviewed,,Fields selected by evidence grade; every source observation remains separately auditable.,confirmed_operating_2026,Named roadside stand in the May 2026 LDAF FMNP directory,https://www.ldaf.la.gov/fmnp,2026-07-15,in_scope_primary_producer,distinct_under_current_rules,True
LA-0B0B1F718C,Grow Me Somethin',grow me somethin,farm,unique_source_name_reviewed,LA,Orleans,New Orleans,,,public_business_address_reviewed_for_future_reduced_precision,,,arugula; carrots; chinese greens; collards; kale; lettuce; mustard greens; radishes; salad greens; salad mix; swiss chard; preserves; soap; medicinal herbs; green beans; cucumber; eggplant; hot peppers; fresh flowers; broccoli; sweet potatoes; tomatillos; tomatoes,LocalHarvest Family Farm,(786) 252-1855,,internal_until_public_use_review,,http://www.facebook.com/GrowMeSomethin,,,True,False,False,False,False,False,False,1,laobs_5b5a3726992edf61795f,LocalHarvest — Louisiana county-seat gap search,https://www.localharvest.org/grow-me-somethin-M64201,D,2026-07-16,,new_state_candidate,promotion_eligible_reviewed,,Fields selected by evidence grade; every source observation remains separately auditable.,unresolved_2026,No current operating evidence located,,2026-07-15,in_scope_primary_producer,distinct_under_current_rules,False
LA-62DAFE3AE9,Growing Local Nola 1,growing local nola 1,farm,unique_source_name_reviewed,LA,Orleans,New Orleans,70015,5208 Magazine Street #191,public_business_address_reviewed_for_future_reduced_precision,,,Agritourism and farm activities; see LDAF certified operation description,Certified agritourism,813-785-8386,mcufone@recirculatingfarms.org,internal_until_public_use_review,https://www.recirculating,,,,False,False,False,False,False,False,False,1,laobs_5cfa74fa4af833b59c32,LDAF certified agritourism operations,https://assets.ctfassets.net/pc5e1rlgfrov/7B8yMZqsUPa8lLZSUToUtw/19d3206a6070dea80e63683408b1552e/agritourism-directory-2023.pdf,B,2026-07-16,,new_state_candidate,promotion_eligible_reviewed,,Fields selected by evidence grade; every source observation remains separately auditable.,unresolved_2026,No current operating evidence located,,2026-07-15,in_scope_primary_producer,distinct_under_current_rules,False
LA-A4B6F5EA40,Growing Local Nola 2,growing local nola 2,farm,unique_source_name_reviewed,LA,Orleans,New Orleans,70015,5208 Magazine Street #191,public_business_address_reviewed_for_future_reduced_precision,,,Agritourism and farm activities; see LDAF certified operation description,Certified agritourism,813-785-8386,mcufone@recirculatingfarms.org,internal_until_public_use_review,https://www.recirculating,,,,False,False,False,False,False,False,False,1,laobs_8496fa9ff3de3cefec2c,LDAF certified agritourism operations,https://assets.ctfassets.net/pc5e1rlgfrov/7B8yMZqsUPa8lLZSUToUtw/19d3206a6070dea80e63683408b1552e/agritourism-directory-2023.pdf,B,2026-07-16,,new_state_candidate,promotion_eligible_reviewed,,Fields selected by evidence grade; every source observation remains separately auditable.,unresolved_2026,No current operating evidence located,,2026-07-15,in_scope_primary_producer,distinct_under_current_rules,False
LA-A5487A3F3E,Growing Local Nola 3,growing local nola 3,farm,unique_source_name_reviewed,LA,Orleans,New Orleans,70015,5208 Magazine Street #191,public_business_address_reviewed_for_future_reduced_precision,,,Agritourism and farm activities; see LDAF certified operation description,Certified agritourism,813-785-8386,mcufone@recirculatingfarms.org,internal_until_public_use_review,https://www.recirculating,,,,False,False,False,False,False,False,False,1,laobs_40cd8831872e6baea5a9,LDAF certified agritourism operations,https://assets.ctfassets.net/pc5e1rlgfrov/7B8yMZqsUPa8lLZSUToUtw/19d3206a6070dea80e63683408b1552e/agritourism-directory-2023.pdf,B,2026-07-16,,new_state_candidate,promotion_eligible_reviewed,,Fields selected by evidence grade; every source observation remains separately auditable.,unresolved_2026,No current operating evidence located,,2026-07-15,in_scope_primary_producer,distinct_under_current_rules,False
LA-4F35FE9A80,Honey Bunny LLC,honey bunny,farm,unique_source_name_reviewed,LA,Orleans,New Orleans,70131,"3600 SIMMS STREET, NEW ORLEANS, LA 70131",public_business_address_reviewed_for_future_reduced_precision,,,Registered apiary or beekeeping operation; public sales require separate verification,Registered apiary business,(504) 909-9572,,internal_until_public_use_review,,,,,False,False,False,False,False,False,False,1,laobs_c86548a8c763d0e8ad03,LDAF June 2026 registered apiary businesses,https://assets.ctfassets.net/pc5e1rlgfrov/7muuQp3Pj6scacLq7VhlHK/0af35d52af4d67654efe11e87bfbde7d/Hort_Apiary_List.pdf,A,2026-07-16,,new_state_candidate,promotion_eligible_reviewed,,Fields selected by evidence grade; every source observation remains separately auditable.,currently_listed_official_2026,"Farm, ranch, honey business, bee company, or apiary name on the June 29, 2026 LDAF beekeeper register",https://assets.ctfassets.net/pc5e1rlgfrov/7muuQp3Pj6scacLq7VhlHK/0af35d52af4d67654efe11e87bfbde7d/Hort_Apiary_List.pdf,2026-07-15,in_scope_primary_producer,distinct_under_current_rules,True
LA-8436C43014,I Dig It LLC,i dig it,farm,unique_source_name_reviewed,LA,Orleans,New Orleans,70117,2317 N GALVEZ STREET,public_business_address_reviewed_for_future_reduced_precision,,,"Nursery stock, cut flowers, or bulbs grown by the permit holder",Licensed nursery grower; NC2,(504) 722-9349,,internal_until_public_use_review,,,,,True,False,False,False,False,False,False,1,laobs_8afc28de115aa602299d,LDAF June 2026 nursery certificate holders,https://assets.ctfassets.net/pc5e1rlgfrov/6bRblalD03I36YRFk7xtGP/a3c8fc82041cb934b92123a77c11cf9a/Hort_Nursery_Certificate_List.pdf,A,2026-07-16,,new_state_candidate,promotion_eligible_reviewed,,Fields selected by evidence grade; every source observation remains separately auditable.,currently_listed_official_2026,"Named grower holding an LDAF nursery certificate permit on the June 29, 2026 list",https://assets.ctfassets.net/pc5e1rlgfrov/6bRblalD03I36YRFk7xtGP/a3c8fc82041cb934b92123a77c11cf9a/Hort_Nursery_Certificate_List.pdf,2026-07-15,in_scope_primary_producer,distinct_under_current_rules,True
LA-69FA61CADA,Know Dat Grow Dat,know dat grow dat,farm,unique_source_name_reviewed,LA,Orleans,New Orleans,,,public_business_address_reviewed_for_future_reduced_precision,29.95465,-90.07507,"Urban produce, education",Urban Farm,(504) 237-6255,knowdatgrowdat@gmail.com,internal_until_public_use_review,https://www.knowdatgrowdat.com/,,https://www.instagram.com/knowdatgrowdat/,,False,True,False,False,False,False,False,1,laobs_f7147604f7a580f15fe0,FarmFinder current canonical baseline — identity anchor only,https://marketumbrella.org/news/1182/42/Know-Dat-Grow-Dat,C,2026-07-16,FF-0035,canonical_baseline_only,promotion_eligible_reviewed,,Fields selected by evidence grade; every source observation remains separately auditable.,likely_operating_2026,Farm-owned website was reachable during the July 2026 evidence audit; reachability alone is not proof of current sales,https://www.knowdatgrowdat.com/,2026-07-15,in_scope_primary_producer,distinct_under_current_rules,True
LA-7459E8858D,Micro Pharms,micro pharms,farm,unique_source_name_reviewed,LA,Orleans,New Orleans,,,public_business_address_reviewed_for_future_reduced_precision,29.95465,-90.07507,Microgreens,Produce,,,internal_until_public_use_review,,,,,False,True,False,False,False,False,False,1,laobs_899015de2556007d79bb,FarmFinder current canonical baseline — identity anchor only,,E,2026-07-16,FF-0027,canonical_baseline_only,research_or_qa_queue,single grade-E discovery listing needs corroboration; canonical baseline farm not rediscovered in current three-pass sources,Fields selected by evidence grade; every source observation remains separately auditable.,unresolved_2026,No current operating evidence located,,2026-07-15,in_scope_primary_producer,distinct_under_current_rules,False
LA-F4ED5CBD37,Moi Consulting LLC,moi consulting,farm,unique_source_name_reviewed,LA,Orleans,,,,public_business_address_reviewed_for_future_reduced_precision,,,Industrial hemp,Licensed industrial-hemp grower,504-390-5912,moiconsultingllc@gmail.com,internal_until_public_use_review,,,,,False,False,False,False,False,False,False,1,laobs_e56179f2a9a2c0754762,LDAF March 2026 licensed hemp growers,https://assets.ctfassets.net/pc5e1rlgfrov/3th6qHxDCGxZ3AtLR9rr5A/1001d3efbe240465b2bb67276f3fc2bf/Hemp_grower_List20260309.pdf,A,2026-07-16,,new_state_candidate,research_or_qa_queue,city or safe public service area missing,Fields selected by evidence grade; every source observation remains separately auditable.,currently_listed_official_2026,Named licensed grower on the March 2026 LDAF industrial-hemp list,https://assets.ctfassets.net/pc5e1rlgfrov/3th6qHxDCGxZ3AtLR9rr5A/1001d3efbe240465b2bb67276f3fc2bf/Hemp_grower_List20260309.pdf,2026-07-15,in_scope_primary_producer,distinct_under_current_rules,True
LA-C8F4EA917A,Nightshade Farm and Flowers,nightshade farm and flowers,farm,unique_source_name_reviewed,LA,Orleans,New Orleans,,,public_business_address_reviewed_for_future_reduced_precision,30.50463,-90.46293,"Produce, cut flowers",Produce,,,internal_until_public_use_review,,,https://www.instagram.com/nightshadefarms/,,True,True,False,False,False,False,False,1,laobs_251a899177dac33d69a4,FarmFinder current canonical baseline — identity anchor only,https://www.marketumbrella.org/news/729/42/Nightshade-Farm-and-Flowers,C,2026-07-16,FF-0031,canonical_baseline_only,research_or_qa_queue,canonical baseline farm not rediscovered in current three-pass sources,Fields selected by evidence grade; every source observation remains separately auditable.,unresolved_2026,No current operating evidence located,,2026-07-15,in_scope_primary_producer,distinct_under_current_rules,False
LA-1923DC54D9,Nola Tilth,nola tilth,farm,merged_exact_name_reviewed,LA,Orleans,New Orleans,70129,14000 Dwyer Blvd.,public_business_address_reviewed_for_future_reduced_precision,29.95465,-90.07507,"Cut flowers, edible flowers; fresh flowers",Urban Farm; LocalHarvest Family Farm,(504) 616-0423,,internal_until_public_use_review,https://www.nolatilth.com,http://www.facebook.com/Nola-Tilth/286413314797470,,,True,False,False,False,False,False,False,2,laobs_afd16be85b12706f3b17 | laobs_8ab06db5f136801a9fef,FarmFinder current canonical baseline — identity anchor only | LocalHarvest — Louisiana county-seat gap search, | https://www.localharvest.org/nola-tilth-M55431,D; E,2026-07-16,FF-0032,rediscovered_current_source,promotion_eligible_reviewed,,Fields selected by evidence grade; every source observation remains separately auditable.,unresolved_2026,No current operating evidence located,,2026-07-15,in_scope_primary_producer,distinct_under_current_rules,False
LA-CFA7BE39A5,Nola Tropico,nola tropico,farm,unique_source_name_reviewed,LA,Orleans,New Orleans,70118,7822 ZIMPEL STREET,public_business_address_reviewed_for_future_reduced_precision,,,"Nursery stock, cut flowers, or bulbs grown by the permit holder",Licensed nursery grower; NC2,(504) 315-9006,,internal_until_public_use_review,,,,,True,False,False,False,False,False,False,1,laobs_fedf7207cd12ea327425,LDAF June 2026 nursery certificate holders,https://assets.ctfassets.net/pc5e1rlgfrov/6bRblalD03I36YRFk7xtGP/a3c8fc82041cb934b92123a77c11cf9a/Hort_Nursery_Certificate_List.pdf,A,2026-07-16,,new_state_candidate,promotion_eligible_reviewed,,Fields selected by evidence grade; every source observation remains separately auditable.,currently_listed_official_2026,"Named grower holding an LDAF nursery certificate permit on the June 29, 2026 list",https://assets.ctfassets.net/pc5e1rlgfrov/6bRblalD03I36YRFk7xtGP/a3c8fc82041cb934b92123a77c11cf9a/Hort_Nursery_Certificate_List.pdf,2026-07-15,in_scope_primary_producer,distinct_under_current_rules,True
LA-861A117360,Pete & Clara's Seafood,pete and claras seafood,farm,unique_source_name_reviewed,LA,Orleans,New Orleans,,,public_business_address_reviewed_for_future_reduced_precision,30.50463,-90.46293,Wild-caught seafood,Seafood,(504) 669-4379,peteandclarassfd@aol.com,internal_until_public_use_review,,,,,False,True,False,False,False,False,False,1,laobs_9d3433eed966d4910d90,FarmFinder current canonical baseline — identity anchor only,https://marketumbrella.org/news/56/42/Pete-Claras-Seafood,C,2026-07-16,FF-0055,canonical_baseline_only,research_or_qa_queue,canonical baseline farm not rediscovered in current three-pass sources,Fields selected by evidence grade; every source observation remains separately auditable.,unresolved_2026,No current operating evidence located,,2026-07-15,in_scope_primary_producer,distinct_under_current_rules,False
LA-CB559B470B,Pete's Plants,petes plants,farm,unique_source_name_reviewed,LA,Orleans,New Orleans,70118,8932 JEANNETTE ST,public_business_address_reviewed_for_future_reduced_precision,,,"Nursery stock, cut flowers, or bulbs grown by the permit holder",Licensed nursery grower; NC2,(504) 931-1904,,internal_until_public_use_review,,,,,True,False,False,False,False,False,False,1,laobs_617eb96d8641d98f86a3,LDAF June 2026 nursery certificate holders,https://assets.ctfassets.net/pc5e1rlgfrov/6bRblalD03I36YRFk7xtGP/a3c8fc82041cb934b92123a77c11cf9a/Hort_Nursery_Certificate_List.pdf,A,2026-07-16,,new_state_candidate,promotion_eligible_reviewed,,Fields selected by evidence grade; every source observation remains separately auditable.,currently_listed_official_2026,"Named grower holding an LDAF nursery certificate permit on the June 29, 2026 list",https://assets.ctfassets.net/pc5e1rlgfrov/6bRblalD03I36YRFk7xtGP/a3c8fc82041cb934b92123a77c11cf9a/Hort_Nursery_Certificate_List.pdf,2026-07-15,in_scope_primary_producer,distinct_under_current_rules,True
LA-2C494254C2,Play Dirt Garden And Gifts,play dirt garden and gifts,farm,unique_source_name_reviewed,LA,Orleans,New Orleans,70128,8030 SANDY COVE DRIVE,public_business_address_reviewed_for_future_reduced_precision,,,"Nursery stock, cut flowers, or bulbs grown by the permit holder",Licensed nursery grower; NC2,(504) 421-8135,,internal_until_public_use_review,,,,,True,False,False,False,False,False,False,1,laobs_e60cc0408c2ba0895b73,LDAF June 2026 nursery certificate holders,https://assets.ctfassets.net/pc5e1rlgfrov/6bRblalD03I36YRFk7xtGP/a3c8fc82041cb934b92123a77c11cf9a/Hort_Nursery_Certificate_List.pdf,A,2026-07-16,,new_state_candidate,promotion_eligible_reviewed,,Fields selected by evidence grade; every source observation remains separately auditable.,currently_listed_official_2026,"Named grower holding an LDAF nursery certificate permit on the June 29, 2026 list",https://assets.ctfassets.net/pc5e1rlgfrov/6bRblalD03I36YRFk7xtGP/a3c8fc82041cb934b92123a77c11cf9a/Hort_Nursery_Certificate_List.pdf,2026-07-15,in_scope_primary_producer,distinct_under_current_rules,True
