entity_id,farm_name,county,issue_type,issue_detail,recommended_action,status
TX-16993BDFDA,O'Farrell Country Vineyards,Cass,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-4E1C9CAD28,On the Acre,Galveston,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-74758DC7A5,Opa's Farm,McCulloch,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-8838775DA9,Our Little Farm,Nacogdoches,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-6B3F68C972,P-6 Farms,Montgomery,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-447517F5C6,Painted Angels Farms LLC,,promotion_blocker,county missing; city or safe public service area missing,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-056833EBBC,Panola Orchard and Gardens,Panola,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-11CB4C4EA2,Papalote Pea Patch,Bee,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-599F993DB9,Parker Creek Ranch,Medina,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-F62087EB8E,Pecan Creek Strawberry Farm,Denton,promotion_blocker,city or safe public service area missing; single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-7363F93601,Pecan Hill Farm Market,Jasper,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-59E0A0F63F,Pennell Ag Services,Grayson,promotion_blocker,single grade-E discovery listing needs corroboration; member/vendor directory candidate needs independent farm-operation evidence,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-D09838A991,Penny's Pastured Poultry,Henderson,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-3176FA4AB0,Phillip Hamilton,Cass,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-EC366BF00A,Pine Valley Produce,Walker,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-B69315C791,Plains Dairy,Potter,promotion_blocker,single grade-E discovery listing needs corroboration; member/vendor directory candidate needs independent farm-operation evidence,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-07FA9B285F,Pomona Fruit Farm,San Jacinto,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-8DBC2857D8,Ponies2you,Wichita,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-DA859875C4,Poteet Country Winery Jim Collums Farm,Atascosa,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-D9786E252A,Poteet Strawberry Farms Garcia Farms,Atascosa,promotion_blocker,city or safe public service area missing; single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-02B8D3474C,Poteet Sweet Strawberries,Atascosa,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-C8C9D34A39,"Poteet,Texas Strawberryville Farm",Atascosa,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-147EAD16FF,Premium star food group,Montgomery,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-510D3C57B0,Price Farms,Hill,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-F4BCB60C09,Pro Health,Dallas,promotion_blocker,single grade-E discovery listing needs corroboration; member/vendor directory candidate needs independent farm-operation evidence,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-39B1858F18,Pro Valley Foods LLC,Hidalgo,promotion_blocker,single grade-E discovery listing needs corroboration; member/vendor directory candidate needs independent farm-operation evidence,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-691E9B4028,Profound Foods,Collin,promotion_blocker,products or farm activity missing,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-DB8B40B06E,Provenza Ranch,,promotion_blocker,county missing; city or safe public service area missing,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-C4F0491316,Pryor Cattle Company,Rusk,promotion_blocker,single grade-E discovery listing needs corroboration; member/vendor directory candidate needs independent farm-operation evidence,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-5DBE2BDFD7,Punjab Farms,Fannin,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-9A99593D78,Punkin Center Berry Farm,McLennan,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-D5D556EAF1,Pure La nd Farm,Collin,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-6E1DCF15E6,Pure Source Farms LLC,Montgomery,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-E950512C2B,Puro Beef,Bexar,promotion_blocker,member/vendor directory candidate needs independent farm-operation evidence,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-90CCB39203,PW Farm,Cameron,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-D654925B76,PW Farms,Cameron,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-F97BD73EB6,Quail Haven Urban Farm,,promotion_blocker,county missing; single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-E876907AD5,Quitman Family Farms,Wood,promotion_blocker,member/vendor directory candidate needs independent farm-operation evidence,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-FEBCFD3B63,Raccoon Bend Farms,,promotion_blocker,county missing; city or safe public service area missing; single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-437BAE4537,Ramblin' Rodarosa Grassfed Beef,Coleman,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-81583CBFCE,Ramos Farm,Atascosa,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-4DA4D67667,Rancho El Paraiso,Navarro,promotion_blocker,products or farm activity missing,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-7FE61A0877,Rancho Ojo de Agua,Val Verde,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-53058C7BEB,Red River Beef Co,Bowie,promotion_blocker,single grade-E discovery listing needs corroboration; member/vendor directory candidate needs independent farm-operation evidence,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-E75FABBA33,Red Truck Farm,,promotion_blocker,county missing; city or safe public service area missing; single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-BA9F6D3A78,Red Wattles,Eastland,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-9F9B128FB1,Redger Farms,,promotion_blocker,county missing; city or safe public service area missing; single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-32B6F9F0D4,Regenerative Grace LLC,Coryell,promotion_blocker,member/vendor directory candidate needs independent farm-operation evidence,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-0455A59492,Rehoboth Ranch,Kaufman,promotion_blocker,single grade-E discovery listing needs corroboration; member/vendor directory candidate needs independent farm-operation evidence,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-ED852E14FA,Restless Prairie Farm,Clay,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-A0B3DFD9B7,Restorative Farms - Hatcher Station Training Farm,Dallas,promotion_blocker,products or farm activity missing,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-61D37AE00F,Rhineland Farm,Somervell,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-936E74A293,Rio Fresh,Hidalgo,promotion_blocker,single grade-E discovery listing needs corroboration; member/vendor directory candidate needs independent farm-operation evidence,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-75CDDCC87C,Rio Fresh - Greens Facility,Hidalgo,promotion_blocker,products or farm activity missing; member/vendor directory candidate needs independent farm-operation evidence,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-B5CD548D5C,Ritchie Family Farms,,promotion_blocker,county missing; single grade-E discovery listing needs corroboration; member/vendor directory candidate needs independent farm-operation evidence,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-07CE557DEC,River City Produce,Bexar,promotion_blocker,single grade-E discovery listing needs corroboration; member/vendor directory candidate needs independent farm-operation evidence,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-AFD498BE43,River Creek LTD,Grayson,promotion_blocker,single grade-E discovery listing needs corroboration; member/vendor directory candidate needs independent farm-operation evidence,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-9D03350108,RNR Cattle Company,,promotion_blocker,county missing; single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-C556B0DC73,Rock Bar Meatworks,Bowie,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-9AC569CC28,Rock Iron Cattle Company,Angelina,promotion_blocker,member/vendor directory candidate needs independent farm-operation evidence,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-6618103CAA,Rockberry Ranch,Atascosa,promotion_blocker,city or safe public service area missing; single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-CE7BF860D9,Rockin' S Ranch,Brazos,promotion_blocker,products or farm activity missing,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-019DCC09D9,Rocking S.O.B.Ranch,Eastland,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-CD06233522,Ruby-Farm,Cherokee,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-072099202D,Rural Living Farm,Jackson,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-AC3E81060C,S and G Farm Pleasanton,Atascosa,promotion_blocker,city or safe public service area missing; single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-6A1008504F,"Salli's Corner Patch, LLC",,promotion_blocker,county missing; city or safe public service area missing; single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-162AEA6564,Sanchez Farms,Atascosa,promotion_blocker,single grade-E discovery listing needs corroboration; member/vendor directory candidate needs independent farm-operation evidence,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-54537AFE32,Sandy Land Farm,,promotion_blocker,county missing; city or safe public service area missing; single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-A32986A351,Sassy's Farm and Ranch,,promotion_blocker,county missing; city or safe public service area missing; single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-755AD9FA9C,SBA Farms Collective,Jefferson,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-F004299493,Scarmado Foodservice Inc,Brazos,promotion_blocker,single grade-E discovery listing needs corroboration; member/vendor directory candidate needs independent farm-operation evidence,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-CEECB52592,Schreck Family Farm,Jefferson,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-FAD58D4507,Shady Falls Farm,Bexar,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-17BC5EC749,Shady Grove Ranch,Marion,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-28ED9FA3CD,Shipps Lake Ranch,Bastrop,promotion_blocker,products or farm activity missing,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-19B07F705E,Shoestring Cattle Co.,Yoakum,promotion_blocker,city or safe public service area missing; single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-342B8225B2,Sides Pea Farm,Van Zandt,promotion_blocker,single grade-E discovery listing needs corroboration; member/vendor directory candidate needs independent farm-operation evidence,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-92BF498FA4,Signature Retreat (formerly Seebu Farm),Waller,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-B73AE87A96,Simpson Farm,Hardeman,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-C5AAD79C60,Smart Growth Farms,Medina,promotion_blocker,member/vendor directory candidate needs independent farm-operation evidence,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-9FD7F53A49,Smith Pastures,Medina,promotion_blocker,member/vendor directory candidate needs independent farm-operation evidence,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-D8DB280908,So Tex Farms,Atascosa,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-D419092650,Soileau Family Cajun Farm,,promotion_blocker,county missing; city or safe public service area missing,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-E842599DAA,Solis Ranch,Rockwall,promotion_blocker,member/vendor directory candidate needs independent farm-operation evidence,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-3E90D400C4,Sonlight Orchard,Mason,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-01E6D11A30,SOS From Texas Organic Cotton Products,Collingsworth,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-840A45B935,South Howland Berry Farm,Lamar,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-9976BD9BEC,South Plains Food Bank GRUB Farm,Lubbock,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-28D82860EA,"South Tex Organics, LC",Hidalgo,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-2C2EDE2948,South Texas MAiZE,Medina,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-48FF2CFCD4,South Texas Mushrooms,,promotion_blocker,county missing; city or safe public service area missing; products or farm activity missing,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-D0D7D314F1,South Texas Organics,Hidalgo,promotion_blocker,single grade-E discovery listing needs corroboration; member/vendor directory candidate needs independent farm-operation evidence,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-8D2A74364C,South Texas Pecans,Lavaca,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-9EC594C4AF,Southeast Texas Honey,Orange,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-2AA6617AD7,Southeast Texas Honey Company,Orange,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-65A7EDF191,Southern 76 Cattle Co,McLennan,promotion_blocker,single grade-E discovery listing needs corroboration; member/vendor directory candidate needs independent farm-operation evidence,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-7B3D5C3FE5,Southspoon Farms,Hopkins,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-480A0BCD55,Sovereignty Ranch,,promotion_blocker,county missing; city or safe public service area missing,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-5C4F9C6007,Split Horizon Ecostead,Jim Wells,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-E28D5E8A8B,Spoiled Hen Coop & Run,Angelina,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-0F7DEAA9D3,Square Mile Community Development,Potter,promotion_blocker,member/vendor directory candidate needs independent farm-operation evidence,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-BD04EC3F45,Square Mile Farms,Potter,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-55BBBFF205,Star Farmers Market,Milam,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-9EC6908DF3,Star G Honey Company,,promotion_blocker,county missing; city or safe public service area missing; single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-7B4611A08D,Star Ranch,Parker,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-3FCDC1979B,Starr S Ranch,Orange,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-F9CC2033DA,Steeple Berry Farms,Angelina,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-D554933817,Stevens Farm and Ranch,Atascosa,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-71CEF5090C,Stone Farms Livingston,Polk,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-93FFCC2AFE,Stoneybrook Farm,Nacogdoches,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-D876E632D3,Strawn Pecans,Lubbock,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-B87D7323D4,Strickland Farms,,promotion_blocker,county missing; city or safe public service area missing; member/vendor directory candidate needs independent farm-operation evidence,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-CFAA3F37CE,Stroope Family Honey Farm,Brazoria,promotion_blocker,single grade-E discovery listing needs corroboration; member/vendor directory candidate needs independent farm-operation evidence,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-22678D6B35,Sunburst Farms Market,Lubbock,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-3C4804B8D8,Sunny Knoll Farm,Chambers,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-713BC2462E,Sunnyvale Pecan Orchard,Dallas,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-461DCD8927,Sunset Trail Farm,Collin,promotion_blocker,city or safe public service area missing; single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-A3FB54797F,Sweet Dew Farm,Fort Bend,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-A83FBA2387,Sweet Dreams Lavender Farm,Travis,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-E4AB8D3A9E,Sweet Eats Fruit Farm,Williamson,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-792BAE9E05,Sweetberry Farm,Burnet,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-59D747412D,Synergic Farms,,promotion_blocker,county missing; single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-7481F91E3E,Talltex Blue Grass Beef,Moore,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-4D3D6C941F,TAMUC Twin Oaks Blueberry Farm,Hunt,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-8747101959,Taylor Hood Farms,El Paso,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-BB2774D616,Tegwende Organic Farming,Brazoria,promotion_blocker,products or farm activity missing,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-FC7AC03646,Tejas Premium Meat,Hill,promotion_blocker,single grade-E discovery listing needs corroboration; member/vendor directory candidate needs independent farm-operation evidence,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-11AFD79C59,Terra Madre Mini Farm,Nueces,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-D96EFF2D4A,Terra Preta Farms,Hidalgo,promotion_blocker,single grade-E discovery listing needs corroboration; member/vendor directory candidate needs independent farm-operation evidence,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-1AE0B7920D,Texas Beekeepers Association,Williamson,promotion_blocker,products or farm activity missing,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-884CF48120,Texas Blueberry Festival,Nacogdoches,promotion_blocker,city or safe public service area missing; single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-FB5936A0E4,Texas Farm Patch,Travis,promotion_blocker,single grade-E discovery listing needs corroboration; member/vendor directory candidate needs independent farm-operation evidence,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-A960F0F2E6,Texas Fruit & Pecan Orchard,Comanche,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-855B531650,Texas Green Star LLC,Denton,promotion_blocker,single grade-E discovery listing needs corroboration; member/vendor directory candidate needs independent farm-operation evidence,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-2F6E879B7E,Texas Lavender Hills,Blanco,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-66178FA492,Texas Olive Ranch,Dimmit,promotion_blocker,single grade-E discovery listing needs corroboration; member/vendor directory candidate needs independent farm-operation evidence,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-A53EF1E612,Texas Organic Mushrooms,Grayson,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-3083A79B7A,Texas T Kobe Prime Beef,Fort Bend,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-19846E63DB,Texas Tribal Buffalo Project,Gonzales,promotion_blocker,member/vendor directory candidate needs independent farm-operation evidence,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-076A002474,Texas US Farms,Grimes,promotion_blocker,products or farm activity missing,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-9DD4DECF90,Texlan,Calhoun,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-5450A925F9,The Apple Shack,Parmer,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-8C07DBB7FD,The Artistic Farmer,Gillespie,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-A61313B59A,The Berry Patch,Harris,promotion_blocker,city or safe public service area missing; single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-1F97F12BBE,The Blueberry Farm,Tyler,promotion_blocker,same normalized name appears in multiple counties; single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-3EFD85E82B,The Blueberry Farm,Wood,promotion_blocker,same normalized name appears in multiple counties; single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-702D71D241,The Blueberry Farm Livingston,Polk,promotion_blocker,city or safe public service area missing; single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-1DA79BA9F6,The Blueberry Place,Nacogdoches,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-668C3246C1,The Chosen Weeds,Orange,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-9D2C33FC55,The Farmers Market In Brazos County,Milam,promotion_blocker,products or farm activity missing,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-D59AF04BF2,The Fredericksburg Peach Company,Travis,promotion_blocker,single grade-E discovery listing needs corroboration; member/vendor directory candidate needs independent farm-operation evidence,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-B8D5E31B40,The Greer Farm,Morris,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-3D9B30A5ED,The Hour Farm: A Research Investment in Time,Hidalgo,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-C5DFCD6C39,The King's Good Vineyard & Berry Farm,Clay,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-F63311438A,The Last Organic Outpost,Harris,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-9C7576ACD9,The Medina Farm,Wharton,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-AA6A41437B,The Peach Orchard at Lake Fork,Wood,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-97BC7ED3FA,The Rusty Cow Company,Sabine,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-5CA0385B6E,The Urban Howdy Farm,Brazos,promotion_blocker,products or farm activity missing,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-CC06BE95B2,The Veggie Mart,,promotion_blocker,county missing; city or safe public service area missing; single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-3BEC72BBE6,The Wild Farm SATX,Bexar,promotion_blocker,member/vendor directory candidate needs independent farm-operation evidence,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-2BB1AA3B24,Thompson Dairy Farms,Cameron,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-4FD6CAAF38,Three Amigos and 1/2 Strawberry Patch,Atascosa,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-6B709E2998,Tierra Linda Natural Farm,Potter,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
TX-DCA1C38416,Tir Bluen,Randall,promotion_blocker,single grade-E discovery listing needs corroboration,Verify with a farm-owned or current official source; do not publish until resolved.,open
